DIAZ BRAHIM,Milan,A,63.25
PICCOLI,Atalanta,A,63.0
BARROW,Bologna,A,63.0
ORSOLINI RICCARDO,Bologna,A,62.5
COLLEY E.,Spezia,A,62.5
ZAZA,Torino,A,62.5
REBIC,Milan,A,62.25
RASPADORI,Sassuolo,A,62.0
BERNARDESCHI FEDERICO,Juventus,A,61.75
CANCELLIERI,Verona,A,61.75
TORREGROSSA,Sampdoria,A,61.75
GYASI,Spezia,A,61.5
PEDRO,Lazio,A,61.5
SANTANDER,Bologna,A,61.5
GAETANO GIANLUCA,Napoli,A,61.0
LEAO RAFAEL,Milan,A,60.75
SANSONE,Bologna,A,60.75
ERIKSEN CHRISTIAN,Inter,A,60.5
HENRY,Venezia,A,60.5
MORO,Lazio,A,60.25
ZALEWSKI NICOLA,Roma,A,60.0
MIRANCHUK ALEKSEY,Atalanta,A,60.0
ADEKANYE BOBBY,Lazio,A,60.0
VERRE VALERIO,Sampdoria,A,59.75
JORGE KAIO,Juventus,A,59.5
ILICIC,Atalanta,A,59.25
MANCUSO,Empoli,A,59.0
SANABRIA,Torino,A,59.0
LAMMERS,Atalanta,A,58.75
OKAKA,Udinese,A,58.5
PINAMONTI,Inter,A,58.5
JOHNSEN,Venezia,A,58.25
SIGURDSSON ARNOR,Venezia,A,58.25
JONY RODRIGUEZ,Lazio,A,58.25
VIGNATO EMANUEL,Bologna,A,58.0
GONZALEZ N.,Fiorentina,A,58.0
DJURIC,Salernitana,A,58.0
CAPRARI,Sampdoria,A,57.75
SCAMACCA,Sassuolo,A,57.75
CRISTO,Udinese,A,57.75
FORTE,Venezia,A,57.75
NZOLA,Spezia,A,57.75
GABBIADINI,Sampdoria,A,57.75
ARAMU MATTIA,Venezia,A,57.5
DAMSGAARD MIKKEL,Sampdoria,A,57.5
HEYMANS DAAN,Venezia,A,57.25
CROCIATA GIOVANNI,Empoli,A,57.25
SKOV OLSEN ANDREAS,Bologna,A,57.25
CAICEDO,Lazio,A,57.25
PEREZ CARLES,Roma,A,56.75
EKUBAN,Genoa,A,56.75
DI MARIANO,Venezia,A,56.5
KALLON,Genoa,A,56.5
DEULOFEU,Udinese,A,56.25
RAMSEY AARON,Juventus,A,56.25
MURIQI,Lazio,A,56.25
HARASLIN LUKAS,Sassuolo,A,55.5
SALCEDO E.,Inter,A,55.5
SOTTIL RICCARDO,Fiorentina,A,55.25
FARIAS,Cagliari,A,55.25
BAJRAMI NEDIM,Empoli,A,55.0
AGUDELO KEVIN,Genoa,A,54.75
KRISTOFFERSEN,Salernitana,A,54.75
KASTANOS GRIGORIS,Salernitana,A,54.5
OKEREKE,Venezia,A,54.5
VERDE,Spezia,A,54.25
WARMING,Torino,A,54.0
DESTRO,Genoa,A,54.0
LA MANTIA,Empoli,A,53.75
SAPONARA RICCARDO,Fiorentina,A,53.5
PEREIRO GASTON,Cagliari,A,53.5
MRAZ,Spezia,A,53.5
STIJEPOVIC OGNJEN,Spezia,A,53.5
MILLICO,Torino,A,53.5
ROMERO LUKA,Lazio,A,53.0
PJACA,Torino,A,53.0
PUSSETTO,Udinese,A,52.25
BIANCHI F.,Genoa,A,52.0
CETER DAMIR,Cagliari,A,51.75
FALQUE IAGO,Torino,A,51.5
PANDEV,Genoa,A,51.25
KOKORIN,Fiorentina,A,51.0
KALINIC,Verona,A,50.5
DEFREL,Sassuolo,A,50.5
RAGUSA ANTONINO,Verona,A,50.25
GUDJOHNSEN SVEINN ARON,Spezia,A,50.0
NESTOROVSKI,Udinese,A,50.0
EDERA,Torino,A,49.5
GALAZZI,Venezia,A,49.5
LLORENTE,Udinese,A,49.5
KARLSSON OTTAR MAGNUS,Venezia,A,49.25
BOCALON,Venezia,A,49.25
BUKSA,Genoa,A,49.0
BJARKASON BJARKI STEINN,Venezia,A,48.0
ASKILDSEN KRISTOFFER,Sampdoria,A,47.25
FORESTIERI,Udinese,A,47.0
MALDINI DANIELE,Milan,A,46.75
PORTANOVA MANOLO,Genoa,A,46.5
FAVILLI,Genoa,A,46.5
ALA-MYLLYMAKI LAURI,Venezia,A,44.75
PASTORE JAVIER,Roma,A,44.25
GIANNETTI NICCOLO',Salernitana,A,40.25
ODDEI,Sassuolo,A,39.0
KVARATSKHELIA KVICHA,Napoli,A,82.75
MARTINEZ L.,Inter,A,79.75
ZACCAGNI MATTIA,Lazio,A,79.0
MALINOVSKYI RUSLAN,Genoa,A,75.0
DOVBYK ARTEM,Roma,A,75.0
VLAHOVIC DUSAN,Juventus,A,74.5
POLITANO,Napoli,A,73.75
CUTRONE PATRICK,Como,A,72.75
OSIMHEN,Napoli,A,72.25
CHIESA FEDERICO,Juventus,A,72.25
GUDMUNDSSON ALBERT,Fiorentina,A,71.75
MORATA ALVARO,Milan,A,71.75
THURAM MARCUS,Inter,A,70.0
NGONGE CYRIL,Napoli,A,69.75
ANDERSON FELIPE,Lazio,A,69.25
PINAMONTI ANDREA,Genoa,A,69.0
DALLINGA THIJS,Bologna,A,68.75
MILIK ARKADIUSZ,Juventus,A,68.75
SAELEMAEKERS ALEXIS,Milan,A,68.5
DYBALA PAULO,Roma,A,68.5
POHJANPALO JOEL,Venezia,A,68.5
ZANIOLO NICOLO',Atalanta,A,68.0
RASPADORI GIACOMO,Napoli,A,67.75
RETEGUI MATEO,Atalanta,A,66.75
ZAPATA DUVAN,Torino,A,66.25
DE KETELAERE CHARLES,Atalanta,A,66.0
CHUKWUEZE SAMUEL,Milan,A,66.0
SHOMURODOV,Roma,A,65.75
EL SHAARAWY,Roma,A,65.0
BALDANZI TOMMASO,Roma,A,64.75
ARNAUTOVIC MARKO,Inter,A,64.75
VLASIC NIKOLA,Torino,A,64.5
MAN DENNIS,Parma,A,64.5
LEAO RAFAEL,Milan,A,64.25
SCAMACCA GIANLUCA,Atalanta,A,63.75
KOUAME' CHRISTIAN,Fiorentina,A,63.75
BONNY ANGE-YOAN,Parma,A,63.75
ABRAHAM,Roma,A,63.25
SIMEONE GIOVANNI,Napoli,A,63.25
PULISIC CHRISTIAN,Milan,A,62.75
BENEDYCZAK ADRIAN,Parma,A,62.75
LAPADULA GIANLUCA,Cagliari,A,62.75
ORSOLINI RICCARDO,Bologna,A,62.5
ADAMS CHÈ,Torino,A,62.5
ISAKSEN GUSTAV,Lazio,A,62.5
THAUVIN FLORIAN,Udinese,A,62.5
PETAGNA ANDREA,Monza,A,62.25
OKAFOR NOAH,Milan,A,62.0
KEAN MOISE,Fiorentina,A,62.0
ORISTANIO GAETANO,Venezia,A,61.5
CANCELLIERI MATTEO,Parma,A,61.5
IKONÈ JONATHAN,Fiorentina,A,61.25
SOLBAKKEN OLA,Empoli,A,61.25
SANABRIA,Torino,A,61.25
JOVIC LUKA,Milan,A,61.25
CAPUTO FRANCESCO,Empoli,A,61.25
DIA BOULAYE,Lazio,A,60.75
CASTELLANOS TATY,Lazio,A,60.75
GYTKJAER CHRISTIAN,Venezia,A,60.75
VERDI SIMONE,Como,A,60.5
PELLEGRI PIETRO,Torino,A,60.5
DJURIC MILAN,Monza,A,60.25
BELTRAN LUCAS,Fiorentina,A,60.25
CERRI ALBERTO,Como,A,60.25
KARLSSON JESPER,Bologna,A,59.75
CAMBIAGHI NICOLO,Bologna,A,59.5
PEDRO,Lazio,A,59.5
GONZALEZ N.,Fiorentina,A,59.0
MOSQUERA DANIEL,Verona,A,59.0
SOTTIL RICCARDO,Fiorentina,A,58.75
LIVRAMENTO ROCHA DAILON,Verona,A,58.75
GYASI EMMANUEL,Empoli,A,58.5
ODGAARD JENS,Bologna,A,58.25
SOULE' MATIAS,Roma,A,58.25
NDOYE DAN,Bologna,A,58.25
PICCOLI ROBERTO,Cagliari,A,58.25
BREKALO JOSIP,Fiorentina,A,58.25
CAPRARI GIANLUCA,Monza,A,58.25
KRSTOVIC NIKOLA,Lecce,A,58.0
LUVUMBO ZITO,Cagliari,A,58.0
TOURE EL BILAL,Atalanta,A,58.0
SANSONE NICOLA,Lecce,A,58.0
ESPOSITO SEBASTIANO,Empoli,A,57.75
LUCCA LORENZO,Udinese,A,57.25
STREFEZZA GABRIEL,Como,A,56.75
NOSLIN TIJJANI,Lazio,A,56.25
TCHAOUNA LOUM,Lazio,A,56.0
SANCHEZ ALEXIS,Udinese,A,56.0
PAVOLETTI,Cagliari,A,55.75
RADONJIC NEMANJA,Torino,A,55.5
YILDIZ KENAN,Juventus,A,55.5
MARCHWINSKI FILIP,Lecce,A,55.25
PIERINI NICHOLAS,Venezia,A,55.0
MBANGOULA SAMUEL,Juventus,A,55.0
FADERA ALIEU,Como,A,55.0
CHARPENTIER GABRIEL,Parma,A,55.0
ALMQVIST PONTUS,Parma,A,55.0
DEULOFEU,Udinese,A,54.75
MIHAILA VALENTIN,Parma,A,54.75
DA CUNHA LUCAS,Como,A,54.5
MALDINI DANIEL,Monza,A,54.5
COLOMBO LORENZO,Empoli,A,54.5
MESSIAS JUNIOR,Genoa,A,54.25
TENGSTEDT KASPER,Verona,A,54.25
MORENTE TETE,Lecce,A,54.0
TRAORE CHAKA,Milan,A,53.75
COLAK ANTONIO,Parma,A,53.75
KASTANOS GRIGORIS,Verona,A,53.5
FAZZINI JACOPO,Empoli,A,53.25
MOTA CARVALHO DANY,Monza,A,53.25
TAREMI MEHDI,Inter,A,53.25
BELOTTI ANDREA,Como,A,53.25
VIGNATO SAMUELE,Monza,A,53.0
LOOKMAN ADEMOLA,Atalanta,A,53.0
MITROVIC STEFAN,Verona,A,52.75
DAVIS KEINAN,Udinese,A,52.75
DELE-BASHIRU FISAYO,Lazio,A,52.0
GONZALEZ DIEGO,Lazio,A,51.75
PIEROTTI SANTIAGO DANIEL,Lecce,A,51.75
EKUBAN,Genoa,A,50.75
TAVSAN ELAYIS,Verona,A,50.75
VITINHA VITOR MANUEL,Genoa,A,50.25
RAFIA HAMZA,Lecce,A,49.75
CASTRO SANTIAGO,Bologna,A,49.75
SUCCESS ISAAC,Udinese,A,49.5
SHPENDI STIVEN,Empoli,A,49.5
OUDIN REMI,Lecce,A,49.0
COSTA JOAO,Roma,A,48.75
BURNETE RARES,Lecce,A,48.0
PARTIPILO ANTHONY,Parma,A,48.0
YALCIN GUVEN,Genoa,A,47.75
FINI SEYDOU,Genoa,A,47.75
CHAJIA MOUTIR,Como,A,47.5
BJARKASON BJARKI STEINN,Venezia,A,46.5
BRENNER SOUZA DA SILVA,Udinese,A,46.5
CORFITZEN JEPPE,Lecce,A,46.25
PAPADOPOULOS CHRISTOS,Genoa,A,45.25
ANKEYE DAVID,Genoa,A,44.0
BANDA LAMECK,Lecce,A,43.0
EKONG EMMANUEL,Empoli,A,35.5
RAIMONDO ANTONIO,Venezia,A,34.75
Nome,Squadra,Ruolo,Media,ALG FCP,Punteggio FantaCalcioPedia,Solidità fantainvestimento,Resistenza infortuni,Ultimi Arrivi,In Crescita,Rischiosi,Fuoriclasse,Outsider,Titolari,Economici,Giovani,Infortunati,Buona Media,Goleador,Assistman,Rigorista,Sp. Piazzati,Presenze previste,Gol previsti,Assist previsti
Kvaratskhelia,Napoli,A,82.75,83,88,80,80,,,,,Outsider,,,,,,Goleador,Assistman,Rigorista,,21/30,8/11,4/7
Martinez L.,Inter,A,79.75,91,88,60,80,,,,Fuoriclasse,,,,,,Buona Media,Goleador,,Rigorista,,21/30,12/15,3/5
ZACCAGNI MATTIA,Lazio,A,79.0,76,80,80,80,,,,Fuoriclasse,,,,,,Buona Media,Goleador,Assistman,,,21/30,8/11,4/7
MALINOVSKYI RUSLAN,Genoa,A,75.0,82,78,60,80,,,,Fuoriclasse,,,,,,Buona Media,Goleador,Assistman,Rigorista,,21/30,8/11,8/11
Dovbyk,Roma,A,75.0,80,80,80,60,,,,Fuoriclasse,,,,,,Buona Media,Goleador,,Rigorista,,30+,16/19,4/7
Vlahovic,Juventus,A,74.5,89,89,60,60,,,,,Outsider,,,,,Buona Media,Goleador,,Rigorista,,21/30,20+,4/7
POLITANO MATTEO,Napoli,A,73.75,83,72,60,80,,,,,,,,,,Buona Media,Goleador,,,,21/30,4/7,3/5
Cutrone,Como,A,72.75,74,77,60,80,,,,,Outsider,,,,,Buona Media,Goleador,,,,30+,12/15,3/5
Osimhen,Napoli,A,72.25,89,80,60,60,,,,Fuoriclasse,,,,,,,Goleador,,Rigorista,,21/30,16/19,3/5
Chiesa,Juventus,A,72.25,84,85,60,60,,,,,,,,,,Buona Media,Goleador,,,,30+,8/11,4/7
Gudmundsson A.,Fiorentina,A,71.75,75,72,60,80,,,,,,,,,,Buona Media,Goleador,,,,30+,4/7,3/5
Morata,Milan,A,71.75,82,85,60,60,,,,Fuoriclasse,,,,,,Buona Media,Goleador,,Rigorista,,21/30,16/19,3/5
Thuram,Inter,A,70.0,82,78,60,60,,,,,Outsider,,,,,,Goleador,,,,21/30,8/11,4/7
Ngonge,Napoli,A,69.75,69,70,60,80,,,,,,,,,,Buona Media,Goleador,,,,11/20,8/11,3/5
ANDERSON FELIPE,Lazio,A,69.25,78,79,60,60,,,,,,,,,,Buona Media,Goleador,Assistman,,,21/30,4/7,4/7
Pinamonti,Genoa,A,69.0,76,80,60,60,,,,,,,,,,Buona Media,Goleador,,Rigorista,,21/30,8/11,0/3
Dallinga,Bologna,A,68.75,78,77,60,60,,,,,Outsider,,,,,,Goleador,,,,21/30,8/11,4/7
Milik,Juventus,A,68.75,76,79,80,40,,,,,,,,,,,Goleador,,Rigorista,,21/30,8/11,3/5
SAELEMAEKERS ALEXIS,Milan,A,68.5,80,74,40,80,,,,,,,,,,,Goleador,,,,11/20,3/5,0/3
Dybala,Roma,A,68.5,87,87,60,40,,,,Fuoriclasse,,,,,,Buona Media,Goleador,Assistman,Rigorista,,21/30,8/11,4/7
Pohjanpalo,Venezia,A,68.5,82,72,60,60,,,,Fuoriclasse,,,,,,,Goleador,,Rigorista,,30+,12/15,0/3
ZANIOLO NICOLO',Atalanta,A,68.0,73,79,60,60,,,,,Outsider,,,,,Buona Media,,Assistman,,,21/30,4/7,4/7
Raspadori,Napoli,A,67.75,74,77,60,60,,,,,Outsider,,,,,,Goleador,,,,21/30,8/11,3/5
Retegui,Atalanta,A,66.75,77,70,60,60,,,,,Outsider,,,,,,Goleador,,Rigorista,,21/30,12/15,0/3
Zapata D.,Torino,A,66.25,80,85,60,40,,,,,Outsider,,,,,Buona Media,Goleador,,Rigorista,,11/20,4/7,4/7
De Ketelaere,Atalanta,A,66.0,91,73,40,60,,,,Fuoriclasse,,,,,,,Goleador,Assistman,,,11/20,3/5,3/5
CHUKWUEZE SAMUEL,Milan,A,66.0,64,80,60,60,,,,,,,,,,,Goleador,Assistman,,,21/30,4/7,4/7
SHOMURODOV ELDOR,Roma,A,65.75,71,72,60,60,,,,,,,,,,,Goleador,,,,0/10,0/3,0/3
EL SHAARAWY STEPHAN,Roma,A,65.0,68,72,60,60,,,,,,,,,,,,Assistman,,,11/20,3/5,3/5
BALDANZI TOMMASO,Roma,A,64.75,65,74,60,60,,,,,Outsider,,,,,Buona Media,Goleador,,,,21/30,3/5,4/7
Arnautovic,Inter,A,64.75,70,89,40,60,,,,,,,,,,Buona Media,Goleador,,Rigorista,,11/20,4/7,0/3
VLASIC NIKOLA,Torino,A,64.5,68,70,60,60,,,,,,,,,,,,,,,11/20,3/5,3/5
MAN DENNIS,Parma,A,64.5,71,67,60,60,,,,,Outsider,,,,,Buona Media,Goleador,Assistman,,,30+,8/11,3/5
Leao,Milan,A,64.25,85,72,40,60,,,,Fuoriclasse,,,,,,Buona Media,Goleador,Assistman,,,21/30,8/11,4/7
Scamacca,Atalanta,A,63.75,86,69,60,40,,,,,,,,,,,Goleador,,,,0/10,0/3,0/3
Kouame',Fiorentina,A,63.75,73,82,60,40,,,,,,,,,,Buona Media,Goleador,,,,21/30,3/5,3/5
Bonny,Parma,A,63.75,66,69,60,60,,,,,Outsider,,,,,,,Assistman,,,21/30,4/7,4/7
Abraham,Roma,A,63.25,76,77,60,40,,,,,,,,,,,Goleador,,,,21/30,8/11,4/7
Simeone,Napoli,A,63.25,59,74,60,60,,,,,,,,,,,,,,,21/30,4/7,3/5
PULISIC CHRISTIAN,Milan,A,62.75,78,73,40,60,,,,,,,,,,,Goleador,,,,21/30,4/7,3/5
Benedyczak,Parma,A,62.75,67,64,60,60,,,,,Outsider,,,,,,Goleador,,,,30+,4/7,3/5
Lapadula,Cagliari,A,62.75,56,75,60,60,,,,,,,,,,,Goleador,,Rigorista,,30+,8/11,3/5
ORSOLINI RICCARDO,Bologna,A,62.5,74,76,60,40,,,,,,,,,,,Goleador,,Rigorista,,21/30,4/7,4/7
Adams C.,Torino,A,62.5,78,72,40,60,,,,,Outsider,,,,,,Goleador,,,,21/30,8/11,3/5
Isaksen,Lazio,A,62.5,62,68,60,60,,,,,,,,,,,Goleador,,,,21/30,4/7,3/5
Thauvin,Udinese,A,62.5,55,75,60,60,,,,,Outsider,,,,,Buona Media,,Assistman,,,21/30,3/5,4/7
Petagna,Monza,A,62.25,66,83,40,60,,,,,,,,,,,,,,,11/20,4/7,3/5
Okafor,Milan,A,62.0,71,77,60,40,,,,,Outsider,,,,,,Goleador,,,,21/30,4/7,3/5
Kean,Fiorentina,A,62.0,56,72,40,80,,,,,Outsider,,,,,,Goleador,,,,21/30,8/11,3/5
ORISTANIO GAETANO,Venezia,A,61.5,55,71,60,60,,,,,Outsider,,,,,,Goleador,,,,21/30,3/5,3/5
Cancellieri,Parma,A,61.5,62,64,40,80,,,,,,,,,,,,,,,0/10,0/3,0/3
IKONÈ JONATHAN,Fiorentina,A,61.25,69,76,40,60,,,,,,,,,,,Goleador,,,,11/20,3/5,4/7
Solbakken,Empoli,A,61.25,55,70,40,80,,,,,,,,,,,,Assistman,,,11/20,3/5,4/7
Sanabria,Torino,A,61.25,72,73,40,60,,,,,,,,,,,,,Rigorista,,11/20,4/7,0/3
Jovic,Milan,A,61.25,71,74,40,60,,,,,,,,,,,Goleador,,Rigorista,,11/20,4/7,0/3
Caputo,Empoli,A,61.25,48,77,60,60,,,,,,,,,,,Goleador,,Rigorista,,30+,12/15,3/5
Dia,Lazio,A,60.75,78,65,60,40,,,,,Outsider,,,,,Buona Media,Goleador,,,,21/30,8/11,4/7
Castellanos,Lazio,A,60.75,73,70,40,60,,,,,,,,,,,Goleador,,,,11/20,4/7,0/3
Gytkjaer,Venezia,A,60.75,50,53,60,80,,,,,,,,,,,,,,,11/20,3/5,0/2
VERDI SIMONE,Como,A,60.5,65,77,60,40,,,,,,,,,,,Goleador,,Rigorista,,21/30,4/7,4/7
Pellegri,Torino,A,60.5,61,61,40,80,,,,,,,,,,,Goleador,,,,21/30,4/7,0/3
Djuric,Monza,A,60.25,75,66,40,60,,,,,Outsider,,,,,,,,,,11/20,3/5,0/3
Beltran L.,Fiorentina,A,60.25,73,68,40,60,,,,,,,,,,,Goleador,,Rigorista,,11/20,4/7,3/5
Cerri,Como,A,60.25,55,66,40,80,,,,,,,,,,,,,,,11/20,3/5,0/3
KARLSSON JESPER,Bologna,A,59.75,65,74,60,40,,,,,Outsider,,,,,,Goleador,Assistman,,,21/30,4/7,4/7
Cambiaghi,Bologna,A,59.5,71,67,40,60,,,,,Outsider,,,,,,Goleador,,,,21/30,8/11,0/3
Pedro,Lazio,A,59.5,61,77,60,40,,,,Fuoriclasse,,,,,,,Goleador,,,,11/20,4/7,4/7
Gonzalez N.,Fiorentina,A,59.0,80,76,40,40,,,,,,,,,,,Goleador,,Rigorista,,11/20,4/7,3/5
Mosquera,Verona,A,59.0,71,65,40,60,,,,,Outsider,,,,,,Goleador,,,,11/20,3/5,0/3
SOTTIL RICCARDO,Fiorentina,A,58.75,68,67,40,60,,,,,,,,,,,,,,,11/20,3/5,0/3
LIVRAMENTO ROCHA DAILON,Verona,A,58.75,70,65,40,60,,,,,Outsider,,,,,,Goleador,,,,21/30,4/7,4/7
GYASI EMMANUEL,Empoli,A,58.5,67,67,40,60,,,,,Outsider,,,,,,,,,,21/30,3/5,0/3
Odgaard,Bologna,A,58.25,66,67,40,60,,,,,Outsider,,,,,,Goleador,,,,0/10,0/3,0/3
Soule',Roma,A,58.25,71,62,60,40,,,,,Outsider,,,,,Buona Media,Goleador,Assistman,,,21/30,8/11,4/7
NDOYE DAN,Bologna,A,58.25,65,68,40,60,,,,,,,,,,,,Assistman,,,11/20,3/5,3/5
Piccoli,Cagliari,A,58.25,63,70,40,60,,,,,Outsider,,,,,,Goleador,,,,21/30,8/11,3/5
BREKALO JOSIP,Fiorentina,A,58.25,63,70,40,60,,,,,,,,,,Buona Media,,,,,11/20,3/5,3/5
Caprari,Monza,A,58.25,59,74,60,40,,,,,,,,,,Buona Media,,,Rigorista,,21/30,4/7,3/5
Krstovic,Lecce,A,58.0,70,62,40,60,,,,,Outsider,,,,,,Goleador,,Rigorista,,21/30,8/11,0/3
Luvumbo,Cagliari,A,58.0,69,63,40,60,,,,,,,,,,,,,,,11/20,3/5,3/5
TOURE EL BILAL,Atalanta,A,58.0,60,72,60,40,,,,,,,,,,,Goleador,,,,21/30,4/7,0/3
SANSONE NICOLA,Lecce,A,58.0,59,73,60,40,,,,,,,,,,Buona Media,,Assistman,Rigorista,,21/30,4/7,4/7
Esposito Se.,Empoli,A,57.75,66,65,40,60,,,,,Outsider,,,,,,Goleador,,,,11/20,4/7,3/5
Lucca,Udinese,A,57.25,65,64,40,60,,,,,,,,,,,Goleador,,Rigorista,,21/30,8/11,3/5
STREFEZZA GABRIEL,Como,A,56.75,65,62,40,60,,,,,,,,,,,,Assistman,,,21/30,8/11,0/3
Noslin,Lazio,A,56.25,67,58,40,60,,,,,,,,,,,Goleador,Assistman,,,21/30,3/5,3/5
TCHAOUNA LOUM,Lazio,A,56.0,65,59,40,60,,,,,Outsider,,,,,,,Assistman,,,11/20,3/5,3/5
Sanchez,Udinese,A,56.0,63,81,40,40,,,,,Outsider,,,,,Buona Media,,Assistman,,,11/20,8/11,4/7
Pavoletti,Cagliari,A,55.75,55,68,40,60,,,,,,,,,,Buona Media,,,,,11/20,4/7,0/3
RADONJIC NEMANJA,Torino,A,55.5,56,66,60,40,,,,,,,,,,,,Assistman,,,21/30,3/5,3/5
Yildiz,Juventus,A,55.5,64,58,40,60,,,,,,,,,,,,,,,21/30,8/11,3/5
MARCHWINSKI FILIP,Lecce,A,55.25,60,61,40,60,,,,,Outsider,,,,,,,,,,11/20,0/3,0/3
Pierini,Venezia,A,55.0,58,62,40,60,,,,,,,,,,,,Assistman,,,21/30,0,0
MBANGOULA SAMUEL,Juventus,A,55.0,75,65,20,60,,,,,Outsider,,,,,,Goleador,,,,21/30,3/5,3/5
FADERA ALIEU,Como,A,55.0,59,61,40,60,,,,,Outsider,,,,,,,Assistman,,,11/20,3/5,3/5
Charpentier,Parma,A,55.0,58,62,40,60,,,,,,,,,,,,,,,11/20,3/5,0/3
Almqvist,Parma,A,55.0,58,62,40,60,,,,,,,,,,,,,,,11/20,3/5,3/5
DEULOFEU GERARD,Udinese,A,54.75,67,72,40,40,,,,,,,,,,Buona Media,Goleador,Assistman,Rigorista,,21/30,8/11,8/11
Mihaila,Parma,A,54.75,52,67,40,60,,,,,Outsider,,,,,,,,,,21/30,3/5,0/3
DA CUNHA LUCAS,Como,A,54.5,66,72,20,60,,,,,Outsider,,,,,,Goleador,,,,21/30,3/5,4/7
MALDINI DANIEL,Monza,A,54.5,57,61,40,60,,,,,Outsider,,,,,,,,,,21/30,3/5,3/5
Colombo,Empoli,A,54.5,51,67,40,60,,,,,Outsider,,,,,,Goleador,,Rigorista,,11/20,3/5,3/5
MESSIAS JUNIOR,Genoa,A,54.25,52,65,40,60,,,,,Outsider,,,,,,Goleador,Assistman,Rigorista,,21/30,4/7,3/5
Tengstedt,Verona,A,54.25,73,64,20,60,,,,,Outsider,,,,,,Goleador,,,,21/30,4/7,3/5
MORENTE TETE,Lecce,A,54.0,53,63,40,60,,,,,,,,,,,,,,,11/20,3/5,0/3
TRAORE CHAKA,Milan,A,53.75,58,57,40,60,,,,,Outsider,,,,,,,,,,0/10,0/3,0/3
COLAK ANTONIO,Parma,A,53.75,56,59,40,60,,,,,,,,,,,,,,,11/20,0/3,0/3
KASTANOS GRIGORIS,Verona,A,53.5,54,60,40,60,,,,,,,,,,,,,,,11/20,0/3,0/3
FAZZINI JACOPO,Empoli,A,53.25,59,54,20,80,,,,,Outsider,,,,,,,,,,11/20,3/5,3/5
Mota,Monza,A,53.25,69,64,40,40,,,,,,,,,,Buona Media,,,,,21/30,4/7,0/3
Taremi,Inter,A,53.25,65,68,40,40,,,,,,,,,,Buona Media,,Assistman,,,11/20,4/7,3/5
Belotti,Como,A,53.25,63,70,40,40,,,,,,,,,,,Goleador,,Rigorista,,11/20,4/7,3/5
VIGNATO SAMUELE,Monza,A,53.0,51,61,40,60,,,,,Outsider,,,,,,,,,,0/10,0/2,0/2
Lookman,Atalanta,A,53.0,85,47,40,40,,,,Fuoriclasse,,,,,,Buona Media,Goleador,,,,21/30,8/11,4/7
MITROVIC STEFAN,Verona,A,52.75,53,58,40,60,,,,,,,,,,,,Assistman,,,11/20,0/3,0/3
Davis K.,Udinese,A,52.75,47,64,40,60,,,,,,,,,,,,,,,11/20,3/5,0/2
DELE-BASHIRU FISAYO,Lazio,A,52.0,69,59,20,60,,,,,Outsider,,,,,,Goleador,,,,11/20,3/5,0/3
GONZALEZ DIEGO,Lazio,A,51.75,67,60,40,40,,,,,,,,,,,Goleador,Assistman,,,11/20,0/3,0/3
Pierotti,Lecce,A,51.75,48,59,40,60,,,,,,,,,,,,,,,0/10,0/3,0/3
