SOMMARIVA DANIELE,Genoa,P,41.75
BOER,Roma,P,41.25
LEALI NICOLA,Genoa,P,41.25
CIOCCI GIUSEPPE,Cagliari,P,40.75
BORBEI ALEXANDRU,Lecce,P,40.0
BAGNOLINI NICOLA,Bologna,P,40.0
PINSOGLIO,Juventus,P,39.5
PERISAN SAMUEL,Empoli,P,38.0
CONTINI NIKITA,Napoli,P,37.75
BERARDI A.,Verona,P,37.25
CHIESA MATTIA,Verona,P,36.75
TORRIANI LORENZO,Milan,P,31.75
RAVAGLIA FEDERICO,Bologna,P,29.0
Nome,Squadra,Ruolo,Media,ALG FCP,Punteggio FantaCalcioPedia,Solidità fantainvestimento,Resistenza infortuni,Ultimi Arrivi,In Crescita,Rischiosi,Fuoriclasse,Outsider,Titolari,Economici,Giovani,Infortunati,Buona Media,Goleador,Assistman,Rigorista,Sp. Piazzati,Presenze previste,Gol previsti,Assist previsti
Meret,Napoli,P,72.25,77,72,80,60,,,,,,,,,,Buona Media,,,,,11/20,20/30,0
Di Gregorio,Juventus,P,70.5,84,78,60,60,,,,,Outsider,,,,,,,,,,21/30,20/30,0
Maignan,Milan,P,68.0,79,73,60,60,,,,Fuoriclasse,,,,,,Buona Media,,,,,21/30,20/30,0
Provedel,Lazio,P,67.75,73,78,60,60,,,,,,,,,,Buona Media,,,,,21/30,20/30,0
Carnesecchi,Atalanta,P,66.5,71,75,60,60,,,,,,,,,,,,,,,21/30,30/40,0
Milinkovic-Savic V.,Torino,P,66.25,81,64,60,60,,,,,,,,,,,,,,,30+,30/40,0
Gollini,Genoa,P,65.75,51,72,60,80,,,,,,,,,,,,,,,0/10,0,0
Sommer,Inter,P,64.75,82,77,60,40,,,,,,,,,,,,,,,21/30,20/30,0
Musso,Atalanta,P,64.75,69,70,60,60,,,,,,,,,,,,,,,11/20,8/11,0
De Gea,Fiorentina,P,64.25,62,75,60,60,,,,Fuoriclasse,,,,,,,,,,,30+,0,0
Skorupski,Bologna,P,63.25,83,70,40,60,,,,,,,,,,Buona Media,,,Rigorista,,30+,40/50,0
Martinez Jo.,Inter,P,61.75,82,65,40,60,,,,,,,,,,,,,,,0/10,0,0
MONTIPÒ LORENZO,Verona,P,61.5,82,64,40,60,,,,,,,,,,Buona Media,,,,,21/30,40/50,0
Svilar,Roma,P,61.25,73,52,60,60,,,,,Outsider,,,,,,,,,,11/20,8/11,0
Silvestri,Udinese,P,61.0,52,72,60,60,,,,,,,,,,Buona Media,,,,,30+,40/50,0
RADU IONUT ANDREI,Inter,P,60.0,50,70,40,80,,,,,,,,,,Buona Media,,,,,0/10,0,0
Sportiello,Milan,P,59.75,53,66,40,80,,,,,,,,,,Buona Media,,,,,0/10,3/5,0
Caprile,Napoli,P,58.5,69,65,40,60,,,,,,,,,,,,,,,30+,0,0
Suzuki,Parma,P,58.0,51,61,60,60,,,,,,,,,,,,,,,21/30,0,0
Audero,Como,P,56.25,56,69,40,60,,,,,,,,,,,,,,,0/10,8/11,0
Christensen O.,Fiorentina,P,56.25,40,65,60,60,,,,,,,,,,,,,,,21/30,40/50,0
Perin,Juventus,P,55.75,50,73,40,60,,,,,,,,,,Buona Media,,,,,21/30,30/40,0
Cragno,Monza,P,54.75,45,74,60,40,,,,,,,,,,Buona Media,,,,,0/10,0,0
Vasquez D.,Empoli,P,53.5,52,62,40,60,,,,,,,,,,,,,,,30+,40/50,0
Chichizola,Parma,P,52.5,48,62,40,60,,,,,,,,,,,,,,,21/30,0,0
Ryan,Roma,P,52.5,48,62,40,60,,,,,,,,,,,,,,,0/10,0,0
Terracciano,Fiorentina,P,52.25,69,60,20,60,,,,,,,,,,,,,,,0/10,3/5,0
Joronen,Venezia,P,52.25,47,62,40,60,,,,,,,,,,,,,,,30+,0,0
Stankovic F.,Venezia,P,51.75,49,58,40,60,,,,,,,,,,,,,,,30+,0,0
Scuffet,Cagliari,P,51.5,64,62,20,60,,,,,,,,,,,,,,,0/10,0,0
Vigorito,Como,P,50.75,35,48,40,80,,,,,,,,,,,,,,,0/10,0,0
Sherri,Cagliari,P,50.0,42,58,40,60,,,,,,,,,,,,,,,0/10,0,0
Okoye,Udinese,P,49.75,66,53,40,40,,,,,,,,,,,,,,,0/10,8/11,0
Sorrentino A.,Monza,P,49.75,40,59,40,60,,,,,,,,,,,,,,,11/20,40/50,0
Fruchtl,Lecce,P,49.5,39,59,40,60,,,,,,,,,,,,,,,0/10,0,0
Falcone,Lecce,P,48.75,70,45,20,60,,,,,,,,,,,,,,,0/10,8/11,0
Brancolini,Empoli,P,47.25,41,48,40,60,,,,,,,,,,,,,,,0/10,0,0
Pizzignacco,Monza,P,47.0,52,56,20,60,,,,,,,,,,,,,,,11/20,40/50,0
Mandas,Lazio,P,46.75,62,45,20,60,,,,,,,,,,,,,,,0/10,0,0
Furlanetto,Lazio,P,45.75,48,55,20,60,,,,,,,,,,,,,,,0/10,0,0
Rossi F.,Atalanta,P,45.25,39,42,20,80,,,,,,,,,,,,,,,0/10,0,0
Di Gennaro,Inter,P,44.0,50,46,20,60,,,,,,,,,,,,,,,0/10,0,0
Corvi,Parma,P,43.75,41,54,20,60,,,,,,,,,,,,,,,0/10,0,0
Bertinato,Venezia,P,43.75,40,55,20,60,,,,,,,,,,,,,,,0/10,0,0
Padelli,Udinese,P,43.75,25,50,20,80,,,,,,,,,,,,,,,0/10,0,0
Donnarumma An.,Torino,P,43.5,38,36,20,80,,,,,,,,,,,,,,,0/10,0/1,0/1
Reina,Como,P,43.25,31,62,40,40,,,,,,,,,,,,,,,11/20,30/40,0
Martinelli T.,Fiorentina,P,42.75,43,48,20,60,,,,,,,,,,,,,,,0/10,0,0
Sommariva,Genoa,P,41.75,42,45,20,60,,,,,,,,,,,,,,,0/10,0,0
BOER PIETRO,Roma,P,41.25,48,37,20,60,,,,,,,,,,,,,,,0/10,0,0
Leali,Genoa,P,41.25,33,52,20,60,,,,,,,,,,,,,,,0/10,0,0
Ciocci,Cagliari,P,40.75,41,42,20,60,,,,,,,,,,,,,,,0/10,0,0
BORBEI ALEXANDRU,Lecce,P,40.0,38,42,20,60,,,,,,,,,,,,,,,0/10,0,0
Bagnolini,Bologna,P,40.0,32,48,20,60,,,,,,,,,,,,,,,0/10,0,0
Pinsoglio,Juventus,P,39.5,34,44,20,60,,,,,,,,,,,,,,,0/10,0,0
Perisan,Empoli,P,38.0,32,40,20,60,,,,,,,,,,,,,,,0/10,0,0
Contini,Napoli,P,37.75,41,30,20,60,,,,,,,,,,,,,,,0/10,0,0
Berardi A.,Verona,P,37.25,29,40,20,60,,,,,,,,,,,,,,,0/10,0/1,0
CHIESA MATTIA,Verona,P,36.75,26,41,20,60,,,,,,,,,,,,,,,0/10,0,0
Torriani,Milan,P,31.75,0,47,20,60,,,,,,,,,,,,,,,0/10,0,0
Ravaglia F.,Bologna,P,29.0,36,40,20,20,,,,,,,,,,,,,,,0/10,0,0
