Nome,Squadra,Ruolo,Media,ALG FCP,Punteggio FantaCalcioPedia,Solidità fantainvestimento,Resistenza infortuni,Ultimi Arrivi,In Crescita,Rischiosi,Fuoriclasse,Outsider,Titolari,Economici,Giovani,Infortunati,Buona Media,Goleador,Assistman,Rigorista,Sp. Piazzati,Presenze previste,Gol previsti,Assist previsti
Barella,Inter,C,84.25,97,80,80,80,,,,Fuoriclasse,,,,,,Buona Media,,,,,21/30,4/7,3/5
Koopmeiners,Atalanta,C,77.5,96,74,60,80,,,,,,,,,,Buona Media,,Assistman,Rigorista,,21/30,8/11,4/7
POGBA PAUL,Juventus,C,77.25,78,91,80,60,,,,Fuoriclasse,,,,,,Buona Media,Goleador,Assistman,,,30+,4/7,4/7
Calhanoglu,Inter,C,76.0,91,73,60,80,,,,,,,,,,Buona Media,Goleador,Assistman,,,21/30,4/7,4/7
Zielinski,Inter,C,75.0,80,80,80,60,,,,,,,,,,Buona Media,Goleador,,,,30+,8/11,3/5
Pellegrini Lo.,Roma,C,72.75,87,84,60,60,,,,Fuoriclasse,,,,,,Buona Media,,Assistman,Rigorista,,21/30,4/7,8/11
Pasalic,Atalanta,C,71.25,89,76,60,60,,,,,,,,,,Buona Media,Goleador,,,,11/20,4/7,3/5
De Roon,Atalanta,C,71.0,70,74,60,80,,,,,,,,,,Buona Media,,,,,30+,0/3,3/5
LUIZ DOUGLAS,Juventus,C,69.0,79,77,60,60,,,,Fuoriclasse,,,,,,,Goleador,,,,21/30,4/7,4/7
EDERSON DOS SANTOS,Atalanta,C,68.75,90,65,40,80,,,,,,,,,,,,,,,21/30,0/3,0/3
Colpani,Fiorentina,C,68.75,81,74,60,60,,,,,Outsider,,,,,Buona Media,Goleador,,,,21/30,4/7,3/5
Kostic,Juventus,C,67.75,75,76,60,60,,,,,,,,,,,Goleador,Assistman,,,21/30,4/7,4/7
Locatelli,Juventus,C,67.5,77,73,60,60,,,,,,,,,,Buona Media,Goleador,,,,21/30,3/5,0/3
Reijnders,Milan,C,67.25,77,72,60,60,,,,,,,,,,Buona Media,,,,,21/30,0/3,0/3
Mkhitaryan,Inter,C,67.0,91,77,60,40,,,,Fuoriclasse,,,,,,Buona Media,Goleador,Assistman,,,21/30,4/7,4/7
Bennacer,Milan,C,67.0,74,74,60,60,,,,,,,,,,Buona Media,,,,,21/30,0/3,3/5
Fofana Y.,Milan,C,66.75,76,71,60,60,,,,,Outsider,,,,,Buona Media,Goleador,Assistman,,,21/30,3/5,3/5
ANGUISSA ANDRÈ ZAMBO,Napoli,C,66.5,76,70,60,60,,,,,,,,,,Buona Media,,,,,30+,0/3,0/3
Mckennie,Juventus,C,66.5,73,73,60,60,,,,,,,,,,Buona Media,,,,,21/30,3/5,3/5
Guendouzi,Lazio,C,66.25,70,75,60,60,,,,,Outsider,,,,,,Goleador,Assistman,,,21/30,3/5,3/5
LOFTUS-CHEEK RUBEN,Milan,C,66.25,68,77,60,60,,,,,,,,,,Buona Media,,,,,0/10,0/3,3/5
Cristante,Roma,C,66.0,92,72,40,60,,,,,,,,,,Buona Media,,,,,21/30,0/3,0/3
BERNABE ADRIAN,Parma,C,66.0,79,65,60,60,,,,Fuoriclasse,,,,,,,Goleador,Assistman,,,30+,4/7,4/7
Pessina,Monza,C,65.5,71,71,60,60,,,,,Outsider,,,,,Buona Media,,Assistman,,,21/30,3/5,3/5
Lazovic,Verona,C,64.5,69,69,40,80,,,,,,,,,,Buona Media,,Assistman,,,21/30,3/5,3/5
Barak,Fiorentina,C,64.25,83,74,60,40,,,,,,,,,,Buona Media,Goleador,Assistman,Rigorista,,21/30,4/7,3/5
Frendrup,Genoa,C,64.0,70,66,60,60,,,,,,,,,,Buona Media,,,,,30+,0/3,0/2
Frattesi,Inter,C,63.75,83,72,40,60,,,,,,,,,,Buona Media,Goleador,,,,21/30,3/5,0/3
Musah,Milan,C,63.0,62,70,60,60,,,,,,,,,,Buona Media,,,,,11/20,0/3,0/2
Lobotka,Napoli,C,62.75,81,70,40,60,,,,Fuoriclasse,,,,,,Buona Media,,,,,21/30,0/3,0/3
KOVALENKO VIKTOR,Atalanta,C,62.75,66,65,40,80,,,,,,,,,,,Goleador,,,,0/10,0/3,0/3
Tameze,Torino,C,62.5,66,64,40,80,,,,,,,,,,,,,,,21/30,0/3,0/2
Duda,Verona,C,62.25,66,63,40,80,,,,,,,,,,,,,Rigorista,,11/20,0/2,0/3
Serdar,Verona,C,62.25,59,70,60,60,,,,,,,,,,,Goleador,,,,21/30,3/5,3/5
Mandragora,Fiorentina,C,62.0,76,72,60,40,,,,,,,,,,Buona Media,,,,,11/20,0/3,0/3
Linetty,Torino,C,61.25,71,74,40,60,,,,,,,,,,Buona Media,,,,,21/30,3/5,0/3
Sulemana I.,Atalanta,C,61.25,64,61,40,80,,,,,,,,,,,,,,,11/20,0/2,0/2
ARTHUR MELO,Juventus,C,61.0,73,71,60,40,,,,,,,,,,,,Assistman,,,21/30,3/5,4/7
BASIC TOMA,Lazio,C,61.0,58,66,40,80,,,,,,,,,,,,,,,11/20,3/5,0/3
Vecino,Lazio,C,60.75,69,74,40,60,,,,,,,,,,Buona Media,,,,,21/30,3/5,0/3
GONZALEZ JOAN,Lecce,C,60.75,68,75,40,60,,,,,,,,,,,,,,,11/20,0/2,0/2
Zurkowski,Empoli,C,60.75,59,64,60,60,,,,,,,,,,,Goleador,,,,11/20,3/5,3/5
Samardzic,Atalanta,C,60.5,81,61,40,60,,,,,Outsider,,,,,Buona Media,,Assistman,,,11/20,3/5,3/5
Henderson L.,Empoli,C,60.5,60,62,40,80,,,,,,,,,,,,,,,11/20,0/2,0/2
Brescianini,Atalanta,C,60.0,76,64,40,60,,,,,Outsider,,,,,,Goleador,,,,11/20,3/5,3/5
Le Fee,Roma,C,59.5,70,68,60,40,,,,,Outsider,,,,,,Goleador,,,,21/30,3/5,3/5
Cyprien,Parma,C,59.5,54,64,60,60,,,,,,,,,,,,,,,21/30,0/3,0/3
Jankto,Cagliari,C,59.5,46,72,60,60,,,,,,,,,,Buona Media,,Assistman,,,21/30,3/5,4/7
KYRIAKOPOULOS GEORGIOS,Monza,C,59.25,72,65,40,60,,,,,,,,,,,,,,,11/20,0/1,0/2
Aebischer,Bologna,C,59.0,72,64,60,40,,,,,,,,,,Buona Media,,,,,11/20,0/3,0/3
Zarraga,Udinese,C,59.0,50,66,60,60,,,,,,,,,,Buona Media,,,,,21/30,0/2,0/3
Mazzitelli,Como,C,58.75,65,70,60,40,,,,,,,,,,,,Assistman,,,21/30,0/3,3/5
Maleh,Empoli,C,58.25,67,66,40,60,,,,,,,,,,Buona Media,,Assistman,,,11/20,0/3,0/3
Gagliardini,Monza,C,58.25,64,69,40,60,,,,,,,,,,Buona Media,,,,,11/20,0/2,0/3
Bohinen,Genoa,C,58.25,49,64,40,80,,,,,,,,,,,,,,,11/20,0/2,0/2
Cataldi,Lazio,C,58.0,67,65,40,60,,,,,,,,,,Buona Media,,,,,21/30,0/3,0/3
Rovella,Lazio,C,58.0,64,68,40,60,,,,,Outsider,,,,,Buona Media,,,,,21/30,0/1,0/2
Freuler,Bologna,C,57.75,77,74,40,40,,,,,,,,,,,,,,,21/30,3/5,0/3
Lovric,Udinese,C,57.75,67,64,40,60,,,,,,,,,,,,,,,11/20,0/3,0/3
Asllani,Inter,C,57.75,66,65,40,60,,,,,,,,,,,,Assistman,,,11/20,0/3,0/3
Marin,Cagliari,C,57.75,64,67,40,60,,,,,,,,,,,,,,,11/20,0/3,0/3
Miretti,Juventus,C,57.75,55,76,40,60,,,,,,,,,,,,,,,11/20,0/2,0/3
Ricci S.,Torino,C,57.5,67,63,40,60,,,,,Outsider,,,,,,,,,,21/30,3/5,0/3
Pobega,Milan,C,57.5,60,70,40,60,,,,,,,,,,Buona Media,,,,,21/30,3/5,0/3
Thorsby,Genoa,C,57.0,64,64,40,60,,,,,,,,,,,,,,,21/30,0/2,0/2
Richardson,Fiorentina,C,57.0,64,64,40,60,,,,,Outsider,,,,,,,,,,21/30,3/5,0/3
Ramadani,Lecce,C,56.75,62,65,40,60,,,,,,,,,,,,,,,21/30,0/3,0/2
Folorunsho,Napoli,C,56.5,78,68,40,40,,,,,Outsider,,,,,,Goleador,,,,21/30,4/7,0/1
Bove,Roma,C,56.5,65,61,40,60,,,,,Outsider,,,,,Buona Media,,,,,21/30,0/3,0/3
Makoumbou,Cagliari,C,56.5,58,68,40,60,,,,,,,,,,,,,,,30+,0/3,0/3
Baselli,Como,C,56.5,52,74,60,40,,,,,,,,,,Buona Media,,,,,21/30,0/3,0/3
Coulibaly L.,Lecce,C,56.25,63,62,40,60,,,,,,,,,,Buona Media,,,,,30+,0/3,0/3
Hernani,Parma,C,56.25,56,69,40,60,,,,,,,,,,Buona Media,,,,,21/30,3/5,3/5
TERRACCIANO FILIPPO,Milan,C,56.0,62,62,40,60,,,,,,,,,,,,,,,11/20,0/3,0/3
Paredes,Roma,C,55.75,68,75,40,40,,,,,,,,,,Buona Media,,Assistman,,,21/30,0/3,0/3
Engelhardt,Como,C,55.75,60,63,40,60,,,,,Outsider,,,,,Buona Media,,,,,21/30,0/3,0/3
Amrabat,Fiorentina,C,55.75,58,65,40,60,,,,,,,,,,,,,,,0/10,0/2,0/2
Felici,Cagliari,C,55.5,63,59,40,60,,,,,Outsider,,,,,,Goleador,,,,21/30,3/5,0/3
Ciurria,Monza,C,55.5,59,63,40,60,,,,,,,,,,Buona Media,,Assistman,,,21/30,0/3,4/7
Harroui,Verona,C,55.25,57,64,40,60,,,,,,,,,,,,,,,21/30,0/3,0/3
Karlstrom,Udinese,C,55.25,56,65,40,60,,,,,,,,,,Buona Media,,,,,21/30,0/3,0/3
Fagioli,Juventus,C,55.25,54,67,40,60,,,,,Outsider,,,,,,,Assistman,,,11/20,0/2,0/3
Akpa Akpro,Lazio,C,55.0,58,62,40,60,,,,,,,,,,,,,,,0/10,0/3,0/3
Suslov,Verona,C,54.75,61,58,40,60,,,,,Outsider,,,,,,,Assistman,,,21/30,3/5,4/7
Adli,Milan,C,54.75,59,60,40,60,,,,,,,,,,Buona Media,,,,,11/20,0/3,0/3
El Azzouzi,Bologna,C,54.75,56,63,40,60,,,,,,,,,,,,,,,11/20,0/2,0/2
Busio,Venezia,C,54.5,55,63,40,60,,,,,,,,,,,,,,,0/10,0/3,0/3
SACO COLI,Napoli,C,54.25,59,58,40,60,,,,,,,,,,,,,,,0/10,0/3,0/3
Castrovilli,Lazio,C,54.0,66,70,60,20,,,,,,,,,,Buona Media,,,,,21/30,4/7,3/5
Machin,Monza,C,54.0,54,62,40,60,,,,,,,,,,,,,,,11/20,0/2,0/2
Duncan,Venezia,C,53.75,59,76,40,40,,,,,,,,,,,,,,,21/30,0/3,0/3
Kaba,Lecce,C,53.75,52,63,40,60,,,,,,,,,,,,,,,30+,0/3,0/3
Estevez,Parma,C,53.75,52,63,40,60,,,,,Outsider,,,,,,,,,,0/10,0/2,0/2
Viola,Cagliari,C,53.5,55,59,60,40,,,,,,,,,,Buona Media,,,,,11/20,0/3,0/3
ILKHAN EMIRHAN,Torino,C,53.5,54,60,40,60,,,,,,,,,,,Goleador,Assistman,,,0/10,0/3,0/3
Haas,Empoli,C,53.25,50,63,40,60,,,,,,,,,,,,,,,21/30,0/2,0/2
Sohm,Parma,C,53.0,50,62,40,60,,,,,,,,,,,,Assistman,,,21/30,0/1,3/5
Ellertsson,Venezia,C,53.0,49,63,40,60,,,,,Outsider,,,,,,,,,,30+,0/3,0/3
Nicolussi Caviglia,Juventus,C,52.75,51,60,40,60,,,,,,,,,,,,,,,11/20,0/3,0/3
Ekkelenkamp,Udinese,C,52.75,48,63,40,60,,,,,,,,,,,,,,,21/30,3/5,0/3
Grassi,Empoli,C,52.5,61,69,40,40,,,,,,,,,,,,,,,11/20,0/3,0/3
Urbanski,Bologna,C,52.5,52,58,40,60,,,,,,,,,,,,,,,11/20,0/3,0/3
FIORDILINO LUCA,Venezia,C,52.5,47,63,40,60,,,,,,,,,,,,,,,0/10,0/3,0/3
Thuram K.,Juventus,C,52.25,62,67,40,40,,,,,,,,,,Buona Media,,,,,21/30,0/3,0/3
Badelj,Genoa,C,52.0,63,65,40,40,,,,,,,,,,,,,,,21/30,0/3,0/3
Sensi,Monza,C,51.75,57,70,60,20,,,,,,,,,,,Goleador,,,,0/10,0/3,0/3
Tessmann,Venezia,C,51.5,47,59,40,60,,,,,,,,,,,,,,,0/10,0/1,0/2
Adopo,Cagliari,C,51.5,41,65,40,60,,,,,Outsider,,,,,,Goleador,,,,21/30,0/3,0/2
ANDERSEN MAGNUS KOFOD,Venezia,C,51.25,48,57,40,60,,,,,,,,,,,,,,,11/20,0/3,0/3
Crnigoj,Venezia,C,51.25,46,59,40,60,,,,,,,,,,,,,,,0/10,0/3,0/2
INFANTINO GINO,Fiorentina,C,51.0,45,59,40,60,,,,,,,,,,,,,,,11/20,0/3,0/3
Zerbin,Napoli,C,50.75,73,30,40,60,,,,,,,,,,,,,,,11/20,0/3,0/3
Deiola,Cagliari,C,50.75,61,62,40,40,,,,,,,,,,,,,,,21/30,0/3,0/3
Fabbian,Bologna,C,50.75,57,66,20,60,,,,,Outsider,,,,,,Goleador,,,,11/20,3/5,0/3
Pierret,Lecce,C,50.5,46,56,40,60,,,,,,,,,,,,,,,11/20,0/3,0/3
Belahyane,Verona,C,50.5,43,59,40,60,,,,,,,,,,,,,,,11/20,0/3,0/3
Braunoder,Como,C,50.25,56,65,20,60,,,,,Outsider,,,,,,,,,,21/30,3/5,3/5
Bondo,Monza,C,50.0,59,61,20,60,,,,,,,,,,,,,,,0/10,0/1,0/1
Ilic,Torino,C,49.75,69,30,40,60,,,,,,,,,,,,,,,21/30,0/3,0/3
Pisilli,Roma,C,49.75,62,57,20,60,,,,,,,,,,,Goleador,,,,0/10,0/3,0/3
SILVA DANI,Verona,C,49.25,44,53,40,60,,,,,,,,,,,,,,,0/10,0/2,0/2
Moro N.,Bologna,C,48.75,56,59,40,40,,,,,,,,,,,,,,,11/20,0,0
ABDILGAARD OLIVER,Como,C,48.75,52,63,20,60,,,,,,,,,,Buona Media,,,,,11/20,0/2,0/2
Bianco,Fiorentina,C,48.25,54,59,20,60,,,,,,,,,,,,,,,0/10,0/3,0/3
Belardinelli,Empoli,C,47.5,48,62,40,40,,,,,,,,,,,,,,,11/20,0/3,0/3
Prati,Cagliari,C,47.0,57,51,20,60,,,,,Outsider,,,,,,,,,,21/30,0/3,0/3
Camara D.,Parma,C,47.0,48,60,40,40,,,,,,,,,,,,,,,11/20,0/3,0/3
MELEGONI FILIPPO,Genoa,C,46.75,49,58,20,60,,,,,,,,,,,,,,,0/10,0/2,0/2
Payero,Udinese,C,46.0,63,61,40,20,,,,,,,,,,,Goleador,,,,11/20,3/5,3/5
Gineitis,Torino,C,45.75,44,59,20,60,,,,,,,,,,,,,,,11/20,0/3,0/3
Ferguson,Bologna,C,43.5,60,74,20,20,,,,,,,,,,,,,,,0/10,0/3,0/3
SAMEK DANIEL,Lecce,C,40.5,46,36,40,40,,,,,,,,,,,,,,,0/10,0,0
Jajalo,Venezia,C,40.0,39,61,40,20,,,,,,,,,,,,,,,11/20,0/1,0/1
HAINAUT ANTOINE,Parma,C,39.75,46,53,20,40,,,,,,,,,,,,,,,0/10,0/3,0/2
Doumbia I.,Venezia,C,34.25,0,57,20,60,,,,,,,,,,,,,,,11/20,0/3,0/3
CASSA FEDERICO,Atalanta,C,21.75,0,47,20,20,,,,,,,,,,,,,,,0/10,0,0
